Time_String,Elapsed_Sec,Ign1_X,Ign1_Y,Ign2_X,Ign2_Y,Ign3_X,Ign3_Y
18:02:53.00,0.0,,,526490.603,3378194.633,,
18:02:54.00,1.0,,,526489.110,3378193.563,,
18:02:55.00,2.0,,,526487.540,3378192.576,,
18:02:56.00,3.0,526213.061,3378456.597,526485.771,3378192.081,,
18:02:57.00,4.0,526212.353,3378455.322,526484.184,3378191.145,,
18:02:58.00,5.0,526211.751,3378453.921,526482.586,3378190.212,,
18:02:59.00,6.0,526211.283,3378452.471,526480.842,3378189.597,,
18:03:00.00,7.0,526210.602,3378451.106,526479.006,3378189.433,,
18:03:01.00,8.0,526209.832,3378449.789,526477.360,3378188.719,,
18:03:02.00,9.0,526208.959,3378448.548,526475.895,3378187.584,,
18:03:03.00,10.0,526207.879,3378447.469,526474.343,3378186.575,,
18:03:04.00,11.0,526206.819,3378446.373,526472.815,3378185.526,,
18:03:05.00,12.0,526206.029,3378445.069,526471.191,3378184.673,,
18:03:06.00,13.0,526205.497,3378443.644,526469.406,3378184.174,,
18:03:07.00,14.0,526205.124,3378442.168,526467.564,3378184.049,,
18:03:08.00,15.0,526204.655,3378440.718,526465.708,3378184.045,,
18:03:09.00,16.0,526204.379,3378439.220,526463.860,3378184.201,,
18:03:10.00,17.0,526203.979,3378437.758,526462.069,3378183.775,,
18:03:11.00,18.0,526203.254,3378436.422,526460.535,3378182.770,,
18:03:12.00,19.0,526202.311,3378435.227,526458.984,3378181.764,,
18:03:13.00,20.0,526201.370,3378434.027,526457.483,3378180.709,,
18:03:14.00,21.0,526200.473,3378432.793,526456.139,3378179.431,,
18:03:15.00,22.0,526199.643,3378431.513,526454.944,3378178.035,,
18:03:16.00,23.0,526198.844,3378430.214,526453.820,3378176.564,,
18:03:17.00,24.0,526198.044,3378428.914,526452.609,3378175.158,,
18:03:18.00,25.0,526197.200,3378427.643,526451.398,3378173.752,,
18:03:19.00,26.0,526196.285,3378426.430,526450.071,3378172.471,,
18:03:20.00,27.0,526195.533,3378425.176,526448.552,3378171.408,,
18:03:21.00,28.0,526194.980,3378423.763,526446.947,3378170.476,,
18:03:22.00,29.0,526194.274,3378422.411,526445.342,3378169.544,,
18:03:23.00,30.0,526193.396,3378421.173,526443.769,3378168.560,,
18:03:24.00,31.0,526192.455,3378419.974,526442.353,3378167.370,,
18:03:25.00,32.0,526191.592,3378418.716,526440.971,3378166.132,,
18:03:26.00,33.0,526190.697,3378417.484,526439.645,3378164.849,,
18:03:27.00,34.0,526189.702,3378416.328,526438.769,3378163.233,,
18:03:28.00,35.0,526188.657,3378415.220,526438.225,3378161.467,,
18:03:29.00,36.0,526187.510,3378414.214,526437.351,3378159.832,,
18:03:30.00,37.0,526186.377,3378413.191,526436.156,3378158.435,,
18:03:31.00,38.0,526185.303,3378412.108,526434.594,3378158.550,,
18:03:32.00,39.0,526184.288,3378410.969,526432.796,3378158.145,,
18:03:33.00,40.0,526183.246,3378409.856,526431.184,3378157.274,,
18:03:34.00,41.0,526182.175,3378408.769,526429.639,3378156.247,,
18:03:35.00,42.0,526181.105,3378407.681,526428.158,3378155.132,,
18:03:36.00,43.0,526180.030,3378406.598,526426.754,3378153.920,,
18:03:37.00,44.0,526178.879,3378405.596,526425.393,3378152.658,,
18:03:38.00,45.0,526177.649,3378404.694,526424.012,3378151.420,,
18:03:39.00,46.0,526176.491,3378403.702,526422.406,3378150.489,,
18:03:40.00,47.0,526175.404,3378402.632,526420.765,3378149.622,,
18:03:41.00,48.0,526174.285,3378401.596,526419.032,3378148.975,,
18:03:42.00,49.0,526173.092,3378400.647,526417.546,3378147.876,,
18:03:43.00,50.0,526171.762,3378399.933,526415.932,3378146.965,,
18:03:44.00,51.0,526170.308,3378399.472,526414.433,3378145.875,,
18:03:45.00,52.0,526168.852,3378399.025,526413.317,3378144.420,,
18:03:46.00,53.0,526167.442,3378398.454,526412.357,3378142.831,,
18:03:47.00,54.0,526166.000,3378397.990,526411.347,3378141.275,,
18:03:48.00,55.0,526164.884,3378396.962,526410.255,3378139.776,,
18:03:49.00,56.0,526163.888,3378395.806,526409.211,3378138.245,,
18:03:50.00,57.0,526162.832,3378394.707,526408.222,3378136.676,,
18:03:51.00,58.0,526161.885,3378393.516,526407.169,3378135.148,,
18:03:52.00,59.0,526161.104,3378392.207,526406.116,3378133.619,,
18:03:53.00,60.0,526160.759,3378390.722,526405.149,3378132.036,,
18:03:54.00,61.0,526160.484,3378389.229,526404.271,3378130.402,,
18:03:55.00,62.0,526159.873,3378387.836,526403.529,3378128.703,,
18:03:56.00,63.0,526159.058,3378386.548,526402.966,3378126.940,,
18:03:57.00,64.0,526157.924,3378385.545,526402.634,3378125.119,,
18:03:58.00,65.0,526156.839,3378384.474,526402.390,3378123.290,,
18:03:59.00,66.0,526155.877,3378383.291,526401.746,3378121.552,,
18:04:00.00,67.0,526155.230,3378381.943,526400.897,3378119.902,,
18:04:01.00,68.0,526154.988,3378380.440,526400.109,3378118.222,,
18:04:02.00,69.0,526154.735,3378378.943,526399.179,3378116.618,,
18:04:03.00,70.0,526154.097,3378377.586,526398.157,3378115.069,,
18:04:04.00,71.0,526152.971,3378376.595,526396.925,3378113.706,,
18:04:05.00,72.0,526151.615,3378375.895,526395.534,3378112.482,,
18:04:06.00,73.0,526150.237,3378375.247,526394.266,3378111.128,,
18:04:07.00,74.0,526148.759,3378374.899,526393.082,3378109.701,,
18:04:08.00,75.0,526147.270,3378374.582,526392.013,3378108.184,,
18:04:09.00,76.0,526145.931,3378373.886,526391.095,3378106.573,,
18:04:10.00,77.0,526144.659,3378373.042,526390.258,3378104.918,,
18:04:11.00,78.0,526143.556,3378371.991,526389.633,3378103.177,,
18:04:12.00,79.0,526142.484,3378370.906,526389.140,3378101.388,,
18:04:13.00,80.0,526141.515,3378369.731,526388.588,3378099.621,,
18:04:14.00,81.0,526140.597,3378368.512,526387.787,3378097.949,,
18:04:15.00,82.0,526139.678,3378367.294,526386.722,3378096.443,,
18:04:16.00,83.0,526138.752,3378366.085,526385.511,3378095.037,,
18:04:17.00,84.0,526137.444,3378365.303,526383.948,3378094.115,,
18:04:18.00,85.0,526136.365,3378364.225,526382.418,3378093.078,,
18:04:19.00,86.0,526135.389,3378363.053,526381.029,3378091.848,,
18:04:20.00,87.0,526134.500,3378361.813,526379.642,3378090.614,,
18:04:21.00,88.0,526133.683,3378360.526,526378.337,3378089.302,,
18:04:22.00,89.0,526132.786,3378359.292,526377.052,3378087.968,,
18:04:23.00,90.0,526131.958,3378358.010,526375.705,3378086.693,,
18:04:24.00,91.0,526130.969,3378356.849,526374.518,3378085.277,,
18:04:25.00,92.0,526129.973,3378355.693,526373.485,3378083.735,,
18:04:26.00,93.0,526128.977,3378354.536,526372.472,3378082.180,,
18:04:27.00,94.0,526128.101,3378353.298,526371.488,3378080.610,,
18:04:28.00,95.0,526127.352,3378351.969,526370.277,3378079.204,,
18:04:29.00,96.0,526126.579,3378350.655,526369.000,3378077.857,,
18:04:30.00,97.0,526125.928,3378349.281,526367.555,3378076.706,,
18:04:31.00,98.0,526125.484,3378347.824,526365.953,3378075.776,,
18:04:32.00,99.0,526124.826,3378346.447,526364.415,3378074.744,,
18:04:33.00,100.0,526124.217,3378345.048,526362.895,3378073.681,,
18:04:34.00,101.0,526123.615,3378343.646,526361.570,3378072.387,,
18:04:35.00,102.0,526122.930,3378342.285,526360.491,3378070.885,,
18:04:36.00,103.0,526122.180,3378340.956,526359.550,3378069.286,,
18:04:37.00,104.0,526121.452,3378339.616,526358.871,3378067.566,,
18:04:38.00,105.0,526120.692,3378338.292,526358.304,3378065.799,,
18:04:39.00,106.0,526119.719,3378337.120,526357.682,3378064.051,,
18:04:40.00,107.0,526118.723,3378335.964,526356.985,3378062.332,,
18:04:41.00,108.0,526117.689,3378334.843,526356.194,3378060.656,,
18:04:42.00,109.0,526116.666,3378333.714,526355.090,3378059.226,,
18:04:43.00,110.0,526115.748,3378332.496,526353.714,3378058.036,,
18:04:44.00,111.0,526114.829,3378331.277,526352.553,3378056.589,,
18:04:45.00,112.0,526113.843,3378330.114,526351.373,3378055.158,,
18:04:46.00,113.0,526112.948,3378328.882,526350.256,3378053.677,,
18:04:47.00,114.0,526112.080,3378327.628,526349.249,3378052.118,,
18:04:48.00,115.0,526111.177,3378326.398,526348.304,3378050.522,,
18:04:49.00,116.0,526110.328,3378325.130,526347.322,3378048.947,,
18:04:50.00,117.0,526109.416,3378323.908,526346.446,3378047.314,,
18:04:51.00,118.0,526108.497,3378322.689,526345.562,3378045.684,,
18:04:52.00,119.0,526107.541,3378321.501,526344.643,3378044.073,,
18:04:53.00,120.0,526106.561,3378320.332,526343.784,3378042.432,,
18:04:54.00,121.0,526105.643,3378319.113,526342.791,3378040.867,,
18:04:55.00,122.0,526104.573,3378318.025,526341.969,3378039.205,,
18:04:56.00,123.0,526103.563,3378316.883,526341.063,3378037.586,,
18:04:57.00,124.0,526102.567,3378315.727,526340.244,3378035.921,,
18:04:58.00,125.0,526101.602,3378314.545,526339.315,3378034.315,,
18:04:59.00,126.0,526100.713,3378313.307,526338.371,3378032.718,,
18:05:00.00,127.0,526099.954,3378311.984,526337.523,3378031.068,,
18:05:01.00,128.0,526099.394,3378310.566,526336.702,3378029.404,,
18:05:02.00,129.0,526098.945,3378309.108,526335.851,3378027.755,,
18:05:03.00,130.0,526098.447,3378307.667,526335.029,3378026.092,,
18:05:04.00,131.0,526097.820,3378306.280,526334.315,3378024.383,,
18:05:05.00,132.0,526096.972,3378305.028,526333.374,3378022.785,,
18:05:06.00,133.0,526095.900,3378303.943,526332.372,3378021.227,,
18:05:07.00,134.0,526094.857,3378302.836,526331.710,3378019.493,,
18:05:08.00,135.0,526094.048,3378301.542,526331.036,3378017.764,,
18:05:09.00,136.0,526093.403,3378300.190,526330.260,3378016.080,,
18:05:10.00,137.0,526092.967,3378298.736,526329.363,3378014.455,,
18:05:11.00,138.0,526092.412,3378297.316,526328.364,3378012.897,,
18:05:12.00,139.0,526092.007,3378295.847,526327.220,3378011.436,,
18:05:13.00,140.0,526091.714,3378294.350,526326.026,3378010.018,,
18:05:14.00,141.0,526091.381,3378292.861,526325.238,3378008.338,,
18:05:15.00,142.0,526091.001,3378291.383,526324.496,3378006.638,,
18:05:16.00,143.0,526090.582,3378289.916,526323.995,3378004.856,,
18:05:17.00,144.0,526090.162,3378288.449,526323.573,3378003.049,,
18:05:18.00,145.0,526089.524,3378287.071,526323.086,3378001.260,,
18:05:19.00,146.0,526088.912,3378285.676,526322.490,3377999.503,,
18:05:20.00,147.0,526088.389,3378284.243,526321.784,3377997.788,,
18:05:21.00,148.0,526087.875,3378282.807,526320.933,3377996.139,,
18:05:22.00,149.0,526087.272,3378281.405,526320.082,3377994.490,,
18:05:23.00,150.0,526086.662,3378280.007,526319.062,3377992.941,,
18:05:24.00,151.0,526085.939,3378278.663,526318.284,3377991.260,,
18:05:25.00,152.0,526085.181,3378277.339,526317.582,3377989.543,,
18:05:26.00,153.0,526084.447,3378276.001,526316.802,3377987.866,,
18:05:27.00,154.0,526083.764,3378274.637,526315.844,3377986.276,,
18:05:28.00,155.0,526083.150,3378273.241,526314.883,3377984.689,,
18:05:29.00,156.0,526082.566,3378271.834,526313.850,3377983.147,,
18:05:30.00,157.0,526081.843,3378270.491,526313.162,3377981.425,,
18:05:31.00,158.0,526081.120,3378269.147,526312.264,3377979.806,,
18:05:32.00,159.0,526080.397,3378267.803,526311.483,3377978.130,,
18:05:33.00,160.0,526079.522,3378266.554,526310.903,3377976.370,,
18:05:34.00,161.0,526078.694,3378265.272,526310.576,3377974.551,,
18:05:35.00,162.0,526077.833,3378264.012,526310.396,3377972.704,,
18:05:36.00,163.0,526076.875,3378262.834,526310.088,3377970.880,,
18:05:37.00,164.0,526075.705,3378261.860,526309.413,3377969.151,,
18:05:38.00,165.0,526074.538,3378260.883,526308.149,3377967.804,,
18:05:39.00,166.0,526073.504,3378259.763,526306.636,3377966.732,,
18:05:40.00,167.0,526072.963,3378258.339,526305.225,3377965.527,,
18:05:41.00,168.0,526072.435,3378256.909,526303.678,3377964.505,,
18:05:42.00,169.0,526071.743,3378255.570,526302.237,3377963.347,,
18:05:43.00,170.0,526070.785,3378254.383,526300.602,3377962.471,,
18:05:44.00,171.0,526069.745,3378253.268,526298.966,3377961.602,,
18:05:45.00,172.0,526068.663,3378252.192,526297.245,3377960.909,,
18:05:46.00,173.0,526067.661,3378251.048,526295.473,3377960.365,,
18:05:47.00,174.0,526066.929,3378249.731,526293.741,3377959.739,,
18:05:48.00,175.0,526066.461,3378248.278,526292.225,3377958.687,,
18:05:49.00,176.0,526066.104,3378246.802,526291.143,3377957.194,,
18:05:50.00,177.0,526065.965,3378245.283,526290.209,3377955.591,,
18:05:51.00,178.0,526065.858,3378243.761,526289.596,3377953.846,,
18:05:52.00,179.0,526065.854,3378242.235,526288.712,3377952.233,,
18:05:53.00,180.0,526065.451,3378240.766,526287.515,3377950.825,,
18:05:54.00,181.0,526064.780,3378239.401,526286.225,3377949.491,,
18:05:55.00,182.0,526064.058,3378238.057,526284.969,3377948.125,,
18:05:56.00,183.0,526063.366,3378236.697,526283.758,3377946.719,,
18:05:57.00,184.0,526062.741,3378235.306,526282.570,3377945.294,,
18:05:58.00,185.0,526062.253,3378233.863,526281.444,3377943.819,,
18:05:59.00,186.0,526061.743,3378232.428,526280.340,3377942.328,,
18:06:00.00,187.0,526061.042,3378231.079,526279.300,3377940.791,,
18:06:01.00,188.0,526060.142,3378229.855,526278.163,3377939.325,,
18:06:02.00,189.0,526059.043,3378228.797,526277.110,3377937.797,,
18:06:03.00,190.0,526057.904,3378227.783,526276.077,3377936.255,,
18:06:04.00,191.0,526056.833,3378226.696,526274.928,3377934.802,,
18:06:05.00,192.0,526055.834,3378225.543,526273.640,3377933.471,,
18:06:06.00,193.0,526054.776,3378224.444,526272.209,3377932.293,,
18:06:07.00,194.0,526053.654,3378223.411,526270.779,3377931.115,,
18:06:08.00,195.0,526052.585,3378222.328,526269.390,3377929.884,,
18:06:09.00,196.0,526051.589,3378221.172,526268.057,3377928.595,,
18:06:10.00,197.0,526050.867,3378219.852,526266.807,3377927.225,,
18:06:11.00,198.0,526050.378,3378218.408,526265.595,3377925.819,,
18:06:12.00,199.0,526049.920,3378216.954,526264.352,3377924.443,,
18:06:13.00,200.0,526049.360,3378215.535,526263.084,3377923.089,,
18:06:14.00,201.0,526048.702,3378214.159,526261.873,3377921.682,,
18:06:15.00,202.0,526047.984,3378212.812,526260.661,3377920.276,,
18:06:16.00,203.0,526047.315,3378211.441,526259.450,3377918.870,,
18:06:17.00,204.0,526046.775,3378210.018,526258.010,3377917.700,,
18:06:18.00,205.0,526046.271,3378208.578,526256.311,3377916.975,,
18:06:19.00,206.0,526045.859,3378207.111,526254.581,3377916.304,,
18:06:20.00,207.0,526045.281,3378205.706,526252.865,3377915.598,,
18:06:21.00,208.0,526044.184,3378204.645,526251.247,3377914.700,,
18:06:22.00,209.0,526043.117,3378203.557,526249.868,3377913.488,,
18:06:23.00,210.0,526042.121,3378202.401,526248.754,3377912.010,,
18:06:24.00,211.0,526041.260,3378201.146,526247.689,3377910.491,,
18:06:25.00,212.0,526040.649,3378199.755,526246.740,3377908.908,,
18:06:26.00,213.0,526040.411,3378198.255,526245.873,3377907.268,,
18:06:27.00,214.0,526040.121,3378196.759,526244.853,3377905.722,,
18:06:28.00,215.0,526039.932,3378195.246,526243.791,3377904.201,,
18:06:29.00,216.0,526039.508,3378193.792,526242.870,3377902.593,,
18:06:30.00,217.0,526038.615,3378192.555,526241.941,3377900.990,,
18:06:31.00,218.0,526037.709,3378191.327,526240.908,3377899.448,,
18:06:32.00,219.0,526036.812,3378190.093,526239.853,3377897.922,,
18:06:33.00,220.0,526036.004,3378188.799,526238.822,3377896.388,,
18:06:34.00,221.0,526035.157,3378187.534,526238.148,3377894.672,,
18:06:35.00,222.0,526034.520,3378186.149,526237.877,3377892.839,,
18:06:36.00,223.0,526034.065,3378184.696,526237.660,3377891.000,,
18:06:37.00,224.0,526033.731,3378183.207,526237.204,3377889.203,,
18:06:38.00,225.0,526033.317,3378181.740,526236.479,3377887.502,,
18:06:39.00,226.0,526032.850,3378180.287,526235.447,3377885.961,,
18:06:40.00,227.0,526032.382,3378178.835,526234.308,3377884.496,,
18:06:41.00,228.0,526032.036,3378177.355,526233.044,3377883.141,,
18:06:42.00,229.0,526032.055,3378175.840,526231.642,3377881.927,,
18:06:43.00,230.0,526031.993,3378174.326,526230.175,3377880.791,,
18:06:44.00,231.0,526031.635,3378172.844,526228.664,3377879.719,,
18:06:45.00,232.0,526030.996,3378171.476,526227.035,3377878.834,,
18:06:46.00,233.0,526030.075,3378170.266,526225.328,3377878.110,,
18:06:47.00,234.0,526029.124,3378169.074,526223.573,3377877.510,,
18:06:48.00,235.0,526028.217,3378167.846,526221.783,3377877.022,,
18:06:49.00,236.0,526027.317,3378166.614,526220.074,3377876.299,,
18:06:50.00,237.0,526026.473,3378165.345,526218.440,3377875.423,,
18:06:51.00,238.0,526025.620,3378164.081,526216.894,3377874.424,,
18:06:52.00,239.0,526024.674,3378162.885,526215.080,3377874.099,,
18:06:53.00,240.0,526023.721,3378161.694,526213.397,3377873.318,,
18:06:54.00,241.0,526022.815,3378160.467,526211.745,3377872.471,,
18:06:55.00,242.0,526021.909,3378159.239,526210.137,3377871.547,,
18:06:56.00,243.0,526021.008,3378158.008,526208.417,3377870.854,,
18:06:57.00,244.0,526020.073,3378156.803,526206.786,3377869.987,,
18:06:58.00,245.0,526019.077,3378155.647,526205.260,3377869.482,,
18:06:59.00,246.0,526018.081,3378154.491,526203.980,3377868.147,,
18:07:00.00,247.0,526017.069,3378153.350,526202.544,3377866.972,,
18:07:01.00,248.0,526015.998,3378152.263,526201.126,3377865.774,,
18:07:02.00,249.0,526014.928,3378151.175,526199.608,3377864.707,,
18:07:03.00,250.0,526013.790,3378150.159,526197.983,3377863.813,,
18:07:04.00,251.0,526012.578,3378149.234,526196.347,3377862.936,,
18:07:05.00,252.0,526011.385,3378148.284,526194.699,3377862.084,,
18:07:06.00,253.0,526010.068,3378147.529,526193.004,3377861.340,,
18:07:07.00,254.0,526008.627,3378147.032,526191.233,3377860.791,,
18:07:08.00,255.0,526007.304,3378146.339,526189.512,3377860.103,,
18:07:09.00,256.0,526006.148,3378145.343,526187.714,3377859.648,,
18:07:10.00,257.0,526004.796,3378144.671,526185.951,3377859.071,,
18:07:11.00,258.0,526003.310,3378144.369,526184.206,3377858.439,,
18:07:12.00,259.0,526001.795,3378144.186,526182.512,3377857.681,,
18:07:13.00,260.0,526000.272,3378144.130,526180.922,3377856.729,,
18:07:14.00,261.0,525998.756,3378143.979,526179.303,3377855.825,,
18:07:15.00,262.0,525997.335,3378143.449,526177.709,3377854.878,,
18:07:16.00,263.0,525995.859,3378143.073,526176.180,3377853.828,,
18:07:17.00,264.0,525994.438,3378142.524,526174.718,3377852.686,,
18:07:18.00,265.0,525993.033,3378141.930,526173.301,3377851.488,,
18:07:19.00,266.0,525991.758,3378141.157,526171.819,3377850.377,,
18:07:20.00,267.0,525990.749,3378140.013,526170.245,3377849.393,,
18:07:21.00,268.0,525989.687,3378138.917,526168.641,3377848.461,,
18:07:22.00,269.0,525988.565,3378137.883,526167.233,3377847.263,,
18:07:23.00,270.0,525987.422,3378136.873,526165.917,3377845.956,,
18:07:24.00,271.0,525986.232,3378135.920,526164.625,3377844.623,,
18:07:25.00,272.0,525984.944,3378135.109,526163.154,3377843.562,,
18:07:26.00,273.0,525983.602,3378134.384,526161.398,3377842.977,,
18:07:27.00,274.0,525982.250,3378133.681,526159.572,3377842.783,,
18:07:28.00,275.0,525980.891,3378132.994,526157.726,3377842.966,,
18:07:29.00,276.0,525979.616,3378132.160,526155.877,3377843.131,,
18:07:30.00,277.0,525978.498,3378131.136,526154.030,3377843.302,,
18:07:31.00,278.0,525977.463,3378130.016,526152.202,3377843.622,,
18:07:32.00,279.0,525976.296,3378129.060,526150.390,3377843.230,,
18:07:33.00,280.0,525974.904,3378128.458,526148.731,3377842.412,,
18:07:34.00,281.0,525973.435,3378128.058,526147.354,3377841.168,,
18:07:35.00,282.0,525972.079,3378127.372,526145.976,3377839.924,,
18:07:36.00,283.0,525971.063,3378126.260,526144.455,3377838.862,,
18:07:37.00,284.0,525969.912,3378125.280,526142.932,3377837.801,,
18:07:38.00,285.0,525968.788,3378124.254,526141.369,3377836.801,,
18:07:39.00,286.0,525967.828,3378123.073,526139.722,3377835.951,,
18:07:40.00,287.0,525966.971,3378121.811,526138.052,3377835.142,,
18:07:41.00,288.0,525966.027,3378120.623,526136.353,3377834.399,,
18:07:42.00,289.0,525965.026,3378119.479,526134.669,3377833.631,,
18:07:43.00,290.0,525964.199,3378118.197,526133.064,3377832.699,,
18:07:44.00,291.0,525963.371,3378116.915,526131.490,3377831.716,,
18:07:45.00,292.0,525962.764,3378115.516,526129.987,3377830.631,,
18:07:46.00,293.0,525962.050,3378114.168,526128.482,3377829.547,,
18:07:47.00,294.0,525961.176,3378112.920,526126.930,3377828.529,,
18:07:48.00,295.0,525960.269,3378111.692,526125.477,3377827.389,,
18:07:49.00,296.0,525959.540,3378110.358,526124.143,3377826.100,,
18:07:50.00,297.0,525958.882,3378108.981,526122.844,3377824.774,,
18:07:51.00,298.0,525958.224,3378107.605,526121.485,3377823.511,,
18:07:52.00,299.0,525957.576,3378106.224,526120.825,3377821.793,,
18:07:53.00,300.0,525957.032,3378104.798,526120.752,3377819.950,,
18:07:54.00,301.0,525956.434,3378103.394,526120.666,3377818.097,,
18:07:55.00,302.0,525955.759,3378102.027,526119.982,3377816.491,,
18:07:56.00,303.0,525954.983,3378100.715,526118.615,3377815.261,,
18:07:57.00,304.0,525954.155,3378099.433,526116.980,3377814.384,,
18:07:58.00,305.0,525953.341,3378098.143,526115.440,3377813.348,,
18:07:59.00,306.0,525952.581,3378096.820,526113.807,3377812.475,,
18:08:00.00,307.0,525951.968,3378095.423,526112.103,3377811.745,,
18:08:01.00,308.0,525951.227,3378094.095,526110.542,3377810.763,,
18:08:02.00,309.0,525950.358,3378092.842,526109.526,3377809.226,,
18:08:03.00,310.0,525949.382,3378091.677,526108.617,3377807.609,,
18:08:04.00,311.0,525948.227,3378090.680,526107.754,3377805.966,,
18:08:05.00,312.0,525947.042,3378089.718,526106.893,3377804.324,,
18:08:06.00,313.0,525945.751,3378088.910,526105.836,3377802.804,,
18:08:07.00,314.0,525944.497,3378088.047,526104.418,3377801.607,,
18:08:08.00,315.0,525943.261,3378087.155,526102.816,3377800.682,,
18:08:09.00,316.0,525942.014,3378086.280,526101.153,3377799.859,,
18:08:10.00,317.0,525940.855,3378085.289,526099.436,3377799.161,,
18:08:11.00,318.0,525939.648,3378084.355,526097.749,3377798.407,,
18:08:12.00,319.0,525938.441,3378083.421,526096.078,3377797.622,,
18:08:13.00,320.0,525937.252,3378082.465,526094.307,3377797.075,,
18:08:14.00,321.0,525936.068,3378081.503,526092.482,3377796.741,,
18:08:15.00,322.0,525934.893,3378080.530,526090.752,3377796.070,,
18:08:16.00,323.0,525933.823,3378079.443,526089.342,3377794.879,,
18:08:17.00,324.0,525932.590,3378078.547,526088.108,3377793.495,,
18:08:18.00,325.0,525931.296,3378077.740,526086.848,3377792.133,,
18:08:19.00,326.0,525929.977,3378076.974,526085.473,3377790.897,,
18:08:20.00,327.0,525928.680,3378076.175,526083.959,3377789.825,,
18:08:21.00,328.0,525927.475,3378075.239,526082.386,3377788.841,,
18:08:22.00,329.0,525926.479,3378074.083,526080.730,3377788.005,,
18:08:23.00,330.0,525925.483,3378072.927,526079.027,3377787.271,,
18:08:24.00,331.0,525924.404,3378071.852,526077.294,3377786.609,,
18:08:25.00,332.0,525923.265,3378070.836,526075.548,3377785.980,,
18:08:26.00,333.0,525922.084,3378069.874,526073.854,3377785.223,,
18:08:27.00,334.0,525920.794,3378069.061,526072.106,3377784.602,,
18:08:28.00,335.0,525919.431,3378068.387,526070.353,3377783.995,,
18:08:29.00,336.0,525917.912,3378068.237,526068.654,3377783.266,,
18:08:30.00,337.0,525916.388,3378068.202,526067.106,3377782.265,,
18:08:31.00,338.0,525914.907,3378067.909,526065.895,3377780.859,,
18:08:32.00,339.0,525913.558,3378067.246,526064.681,3377779.456,,
18:08:33.00,340.0,525912.435,3378066.234,526063.389,3377778.123,,
18:08:34.00,341.0,525911.586,3378064.966,526061.643,3377777.545,,
18:08:35.00,342.0,525910.737,3378063.699,526059.805,3377777.324,,
18:08:36.00,343.0,525909.653,3378062.657,526057.951,3377777.275,,
18:08:37.00,344.0,525908.370,3378061.835,526056.128,3377777.021,,
18:08:38.00,345.0,525907.027,3378061.113,526054.328,3377776.574,,
18:08:39.00,346.0,525905.638,3378060.480,526052.546,3377776.076,,
18:08:40.00,347.0,525904.233,3378059.886,526050.852,3377775.330,,
18:08:41.00,348.0,525902.849,3378059.244,526049.242,3377774.408,,
18:08:42.00,349.0,525901.377,3378058.864,526047.623,3377773.506,,
18:08:43.00,350.0,525899.902,3378058.478,526046.019,3377772.576,,
18:08:44.00,351.0,525898.456,3378057.997,526044.371,3377771.725,,
18:08:45.00,352.0,525897.064,3378057.380,526042.858,3377770.659,,
18:08:46.00,353.0,525895.858,3378056.446,526041.232,3377769.874,,
18:08:47.00,354.0,525894.771,3378055.377,526039.401,3377769.742,,
18:08:48.00,355.0,525893.529,3378054.510,526037.654,3377769.402,,
18:08:49.00,356.0,525892.179,3378053.802,526035.984,3377768.594,,
18:08:50.00,357.0,525890.795,3378053.159,526034.269,3377767.886,,
18:08:51.00,358.0,525889.418,3378052.504,526032.522,3377767.261,,
18:08:52.00,359.0,525888.068,3378051.791,526030.791,3377766.613,,
18:08:53.00,360.0,525886.689,3378051.139,526029.410,3377765.374,,
18:08:54.00,361.0,525885.255,3378050.624,526027.802,3377764.451,,
18:08:55.00,362.0,525883.770,3378050.305,526025.995,3377764.029,,
18:08:56.00,363.0,525882.250,3378050.205,526024.219,3377763.517,,
18:08:57.00,364.0,525880.743,3378050.354,526022.559,3377762.689,,
18:08:58.00,365.0,525879.244,3378050.567,526020.944,3377761.777,,
18:08:59.00,366.0,525877.721,3378050.624,526019.256,3377761.058,,
18:09:00.00,367.0,525876.203,3378050.780,526017.435,3377760.715,,
18:09:01.00,368.0,525874.685,3378050.915,526015.632,3377760.278,,
18:09:02.00,369.0,525873.170,3378050.736,526013.947,3377759.525,,
18:09:03.00,370.0,525871.655,3378050.557,526012.156,3377759.059,,
18:09:04.00,371.0,525870.176,3378050.184,526010.369,3377758.562,,
18:09:05.00,372.0,525868.659,3378050.016,526008.702,3377757.793,,
18:09:06.00,373.0,525867.162,3378049.727,526007.235,3377756.657,,
18:09:07.00,374.0,525865.805,3378049.082,526005.742,3377755.554,,
18:09:08.00,375.0,525864.878,3378047.955,526004.406,3377754.271,,
18:09:09.00,376.0,525864.407,3378046.511,526003.022,3377753.036,,
18:09:10.00,377.0,525864.059,3378045.025,526001.557,3377751.906,,
18:09:11.00,378.0,525863.629,3378043.565,526000.461,3377750.411,,
18:09:12.00,379.0,525863.026,3378042.163,525999.609,3377748.762,,
18:09:13.00,380.0,525862.200,3378040.883,525998.493,3377747.281,,
18:09:14.00,381.0,525861.090,3378039.883,525997.039,3377746.149,,
18:09:15.00,382.0,525859.760,3378039.156,525995.481,3377745.141,,
18:09:16.00,383.0,525858.295,3378038.729,525993.773,3377744.460,,
18:09:17.00,384.0,525856.822,3378038.330,525991.991,3377743.940,,
18:09:18.00,385.0,525855.322,3378038.135,525990.176,3377743.772,,
18:09:19.00,386.0,525853.808,3378038.019,525988.340,3377744.026,,
